,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
147,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,40,Monitoreo condicion termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P140
148,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,50,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P150
149,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,60,Monitoreo de cond por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P160
150,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,70,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P170
151,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,80,Monitoreo cond por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P180
152,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,90,Monitoreo cond vibr rodamiento (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P190
153,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,100,Monitoreo condicion termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P1100
154,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,110,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P1110
155,P1,PRED_CON_FAJA_ CV204,TEC-PRED,MFAJ003,MFAJ003P1,120,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ003P1120
156,M1,INSP_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M1,10,Inspeccion elastomero 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ004M110
157,M1,INSP_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M1,20,Inspeccion del sistema contrapeso 1000H,TEC-MEC,PM01,1.0,0.3,MFAJ004M120
158,M1,INSP_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M1,30,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ004M130
159,M1,INSP_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M1,40,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.6,MFAJ004M140
160,M1,INSP_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M1,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ004M150
161,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,10,Cambio de aceite 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ004M210
162,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ004M220
163,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ004M230
164,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,40,Cambio de banda 16000H,TEC-MEC,PM01,6.0,32.0,MFAJ004M240
165,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ004M250
166,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ004M260
167,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ004M270
168,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ004M280
169,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,90,Cambio de polines de impacto 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M290
170,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,100,Cambio polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2100
171,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2110
172,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,120,Cambio polines de retorno plano 660H,TEC-MEC,PM01,3.0,3.0,MFAJ004M2120
173,M2,PREV_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M2,130,Mantenimiento sistema contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ004M2130
174,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M3,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ004M310
175,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M320
176,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M3,30,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M330
177,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M3,40,Lubricacion por grasa (2) 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M340
178,M3,LUBR_MEC_FAJA_ CV205,TEC-MEC,MFAJ004,MFAJ004M3,50,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ004M350
179,E1,INSP_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E1,10,Inspeccion de iluminacion 6M,TEC-ELE,PM01,2.0,0.5,MFAJ004E110
180,E1,INSP_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E1,20,Inspeccion general faja 1S,TEC-ELE,PM01,2.0,1.5,MFAJ004E120
181,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ004E210
182,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E220
183,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,30,Mtto de botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ004E230
184,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,40,Mtto de panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E240
185,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,50,Mtto de cajas de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ004E250
186,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,60,Mantenimiento menor de motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E260
187,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,70,Mantenimiento mayor de motor 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ004E270
188,E2,PREV_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ004E280
189,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E3,10,Lubricacion de motor electrico 6000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E310
190,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E3,20,Lubricacion de motor electrico 8000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E320
191,E3,LUBR_ELE_FAJA_ CV205,TEC-ELE,MFAJ004,MFAJ004E3,30,Lubricacion de motor 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ004E330
192,I1,INSP_INS_FAJA_ CV205,TEC-INS,MFAJ004,MFAJ004I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,2.5,MFAJ004I110
193,I2,PREV_INS_FAJA_ CV205,TEC-INS,MFAJ004,MFAJ004I2,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ004I210
194,I2,PREV_INS_FAJA_ CV205,TEC-INS,MFAJ004,MFAJ004I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,5.0,MFAJ004I220
195,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ004P110
196,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ004P120
197,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,30,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P130
198,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P140
199,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,50,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P150
200,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,60,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P160
201,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,70,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P170
202,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,80,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P180
203,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,90,Monitoreo cond vibr rodamiento (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P190
204,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,100,Monitoreo condicion termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1100
205,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,110,Monitoreo cond vibracion rodamiento 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1110
206,P1,PRED_CON_FAJA_ CV205,TEC-PRED,MFAJ004,MFAJ004P1,120,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ004P1120
207,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M1,10,Inspeccion elastomero 4000H,TEC-MEC,PM01,2.0,2.0,MFAJ005M110
208,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M1,20,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ005M120
209,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M1,30,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.5,MFAJ005M130
210,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M1,40,Inspeccion general faja 1000H,TEC-MEC,PM01,2.0,0.3,MFAJ005M140
211,M1,INSP_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M1,50,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ005M150
212,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,10,Cambio de aceite de reductor 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ005M210
213,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ005M220
214,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ005M230
215,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,40,Cambio de banda 16000H,TEC-MEC,PM01,6.0,32.0,MFAJ005M240
216,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M250
217,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M260
218,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M270
219,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ005M280
220,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M290
221,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,100,Cambio de polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2100
222,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2110
223,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,120,Cambio polines de retorno plano 660H,TEC-MEC,PM01,3.0,3.0,MFAJ005M2120
224,M2,PREV_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M2,130,Mtto del sistema de contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ005M2130
225,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M3,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ005M310
226,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M320
227,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M3,30,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M330
228,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M3,40,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M340
229,M3,LUBR_MEC_FAJA_ CV206,TEC-MEC,MFAJ005,MFAJ005M3,50,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ005M350
230,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E1,10,Insp panel control caja conexiones 1M,TEC-ELE,PM01,1.0,1.0,MFAJ005E110
231,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E1,20,Inspeccion de iluminacion 3M,TEC-ELE,PM01,2.0,0.5,MFAJ005E120
232,E1,INSP_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,0.5,MFAJ005E130
233,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,0.0,MFAJ005E210
234,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,20,Mtto Preventivo de variador 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ005E220
235,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,30,Mtto de botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ005E230
236,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,40,Mtto panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ005E240
237,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,50,Mtto de cajas de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E250
238,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,60,Mtto de detector de metales 660H,TEC-ELE,PM01,2.0,2.0,MFAJ005E260
239,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,70,Calibracion de detector de metales 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E270
240,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ005E280
241,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,90,Mtto general sistema de enfriamiento 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E290
242,E2,PREV_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E2,100,Mtto general sistema de enfriamiento 8000H,TEC-ELE,PM01,2.0,4.0,MFAJ005E2100
243,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E3,10,Lubricacion de motor electrico 6000H,TEC-ELE,PM01,1.0,0.0,MFAJ005E310
244,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E3,20,Lubricacion de motor electrico 8000H,TEC-ELE,PM01,1.0,0.0,MFAJ005E320
245,E3,LUBR_ELE_FAJA_ CV206,TEC-ELE,MFAJ005,MFAJ005E3,30,Lubricacion general sistema de enfriamiento 20000H,TEC-ELE,PM01,2.0,1.0,MFAJ005E330
246,I1,INSP_INS_FAJA_ CV206,TEC-INS,MFAJ005,MFAJ005I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,3.5,MFAJ005I110
247,I2,PREV_INS_FAJA_ CV206,TEC-INS,MFAJ005,MFAJ005I2,10,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,4.0,MFAJ005I210
248,I2,PREV_INS_FAJA_ CV206,TEC-INS,MFAJ005,MFAJ005I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,5.5,MFAJ005I220
249,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ005P110
250,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ005P120
251,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,30,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P130
252,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P140
253,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,50,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P150
254,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,60,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P160
255,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,70,Monitoreo condicicon por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P170
256,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,80,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P180
257,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,90,Monitoreo de condicion vibracion(2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P190
258,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,100,Monitoreo condicion termografia (2) 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1100
259,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,110,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1110
260,P1,PRED_CON_FAJA_ CV206,TEC-PRED,MFAJ005,MFAJ005P1,120,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ005P1120
261,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M1,10,Inspeccion general faja 165H,TEC-MEC,PM01,2.0,1.8,MFAJ006M110
262,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M1,20,Inspeccion general faja 660H,TEC-MEC,PM01,2.0,0.5,MFAJ006M120
263,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M1,30,Inspeccion general faja 1000H,TEC-MEC,PM01,2.0,0.3,MFAJ006M130
264,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M1,40,Inspeccion general faja 2000H,TEC-MEC,PM01,2.0,0.9,MFAJ006M140
265,M1,INSP_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M1,50,Inspeccion general faja 4000H,TEC-MEC,PM01,2.0,6.0,MFAJ006M150
266,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,10,Cambio aceite de reductor 8000H,TEC-MEC,PM01,2.0,4.0,MFAJ006M210
267,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ006M220
268,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ006M230
269,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,40,Cambio de banda 16000H,TEC-MEC,PM01,8.0,24.0,MFAJ006M240
270,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M250
271,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,60,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M260
272,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,70,Cambio de la polea (2) 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M270
273,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,80,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ006M280
274,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,90,Cambio de polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ006M290
275,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,100,Cambio de polines de carga 660H,TEC-MEC,PM01,3.0,3.0,MFAJ006M2100
276,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,110,Cambio polines de retorno en V 660H,TEC-MEC,PM01,3.0,3.0,MFAJ006M2110
277,M2,PREV_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M2,120,Cambio polines de retorno plano 660H,TEC-MEC,PM01,3.0,3.0,MFAJ006M2120
278,M3,LUBR_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M3,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ006M310
279,M3,LUBR_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M3,20,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ006M320
280,M3,LUBR_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M3,30,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ006M330
281,M3,LUBR_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M3,40,Lubricacion por grasa (2) 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ006M340
282,M3,LUBR_MEC_FAJA_ CV207,TEC-MEC,MFAJ006,MFAJ006M3,50,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ006M350
283,E1,INSP_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E1,10,Insp panel de control y caja 1M,TEC-ELE,PM01,1.0,1.0,MFAJ006E110
284,E1,INSP_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E1,20,Inspeccion de iluminacion 3M,TEC-ELE,PM01,2.0,0.5,MFAJ006E120
285,E1,INSP_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ006E130
286,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ006E210
287,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,20,Mtto Preventivo de variador 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ006E220
288,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,30,Mtto de botonera de campo 4000H,TEC-ELE,PM01,1.0,1.0,MFAJ006E230
289,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,40,Mtto de panel de control 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ006E240
290,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,50,Mtto de caja de conexiones 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ006E250
291,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,60,Mtto mayor de motor ventilador 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ006E260
292,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,70,Mtto mayor de motor bomba 16000H,TEC-ELE,PM01,2.0,2.0,MFAJ006E270
293,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ006E280
294,E2,PREV_ELE_FAJA_ CV207,TEC-ELE,MFAJ006,MFAJ006E2,90,Mtto general sistema de enfriamiento 4000H,TEC-ELE,PM01,2.0,1.0,MFAJ006E290
