,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
752,M2,PREV_MEC_CHUTE_ CH226,TEC-MEC,MCHU105,MCHU105M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU105M220
753,I1,INSP_INS_CHUTE_ CH226,TEC-INS,MCHU105,MCHU105I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU105I110
754,I2,PREV_INS_CHUTE_ CH226,TEC-INS,MCHU105,MCHU105I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU105I210
755,I2,PREV_INS_CHUTE_ CH226,TEC-INS,MCHU105,MCHU105I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU105I220
756,M1,INSP_MEC_CHUTE_ CH248,TEC-MEC,MCHU106,MCHU106M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU106M110
757,M2,PREV_MEC_CHUTE_ CH248,TEC-MEC,MCHU106,MCHU106M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU106M210
758,M2,PREV_MEC_CHUTE_ CH248,TEC-MEC,MCHU106,MCHU106M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU106M220
759,I1,INSP_INS_CHUTE_ CH248,TEC-INS,MCHU106,MCHU106I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU106I110
760,I2,PREV_INS_CHUTE_ CH248,TEC-INS,MCHU106,MCHU106I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU106I210
761,I2,PREV_INS_CHUTE_ CH248,TEC-INS,MCHU106,MCHU106I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU106I220
762,M1,INSP_MEC_CHUTE_ CH233,TEC-MEC,MCHU107,MCHU107M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU107M110
763,M2,PREV_MEC_CHUTE_ CH233,TEC-MEC,MCHU107,MCHU107M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU107M210
764,M2,PREV_MEC_CHUTE_ CH233,TEC-MEC,MCHU107,MCHU107M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU107M220
765,I1,INSP_INS_CHUTE_ CH233,TEC-INS,MCHU107,MCHU107I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU107I110
766,I2,PREV_INS_CHUTE_ CH233,TEC-INS,MCHU107,MCHU107I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU107I210
767,I2,PREV_INS_CHUTE_ CH233,TEC-INS,MCHU107,MCHU107I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU107I220
768,M1,INSP_MEC_CHUTE_ CH209,TEC-MEC,MCHU108,MCHU108M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU108M110
769,M2,PREV_MEC_CHUTE_ CH209,TEC-MEC,MCHU108,MCHU108M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU108M210
770,M2,PREV_MEC_CHUTE_ CH209,TEC-MEC,MCHU108,MCHU108M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU108M220
771,I1,INSP_INS_CHUTE_ CH209,TEC-INS,MCHU108,MCHU108I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU108I110
772,I2,PREV_INS_CHUTE_ CH209,TEC-INS,MCHU108,MCHU108I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU108I210
773,I2,PREV_INS_CHUTE_ CH209,TEC-INS,MCHU108,MCHU108I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU108I220
774,M1,INSP_MEC_CHUTE_ CH232,TEC-MEC,MCHU109,MCHU109M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU109M110
775,M2,PREV_MEC_CHUTE_ CH232,TEC-MEC,MCHU109,MCHU109M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU109M210
776,M2,PREV_MEC_CHUTE_ CH232,TEC-MEC,MCHU109,MCHU109M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU109M220
777,I1,INSP_INS_CHUTE_ CH232,TEC-INS,MCHU109,MCHU109I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU109I110
778,I2,PREV_INS_CHUTE_ CH232,TEC-INS,MCHU109,MCHU109I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU109I210
779,I2,PREV_INS_CHUTE_ CH232,TEC-INS,MCHU109,MCHU109I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU109I220
780,M1,INSP_MEC_CHUTE_ CH231,TEC-MEC,MCHU110,MCHU110M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU110M110
781,M2,PREV_MEC_CHUTE_ CH231,TEC-MEC,MCHU110,MCHU110M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU110M210
782,M2,PREV_MEC_CHUTE_ CH231,TEC-MEC,MCHU110,MCHU110M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU110M220
783,I1,INSP_INS_CHUTE_ CH231,TEC-INS,MCHU110,MCHU110I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU110I110
784,I2,PREV_INS_CHUTE_ CH231,TEC-INS,MCHU110,MCHU110I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU110I210
785,I2,PREV_INS_CHUTE_ CH231,TEC-INS,MCHU110,MCHU110I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU110I220
786,M1,INSP_MEC_CHUTE_ CH234,TEC-MEC,MCHU111,MCHU111M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU111M110
787,M2,PREV_MEC_CHUTE_ CH234,TEC-MEC,MCHU111,MCHU111M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU111M210
788,M2,PREV_MEC_CHUTE_ CH234,TEC-MEC,MCHU111,MCHU111M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU111M220
789,I1,INSP_INS_CHUTE_ CH234,TEC-INS,MCHU111,MCHU111I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU111I110
790,I2,PREV_INS_CHUTE_ CH234,TEC-INS,MCHU111,MCHU111I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU111I210
791,I2,PREV_INS_CHUTE_ CH234,TEC-INS,MCHU111,MCHU111I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU111I220
792,M1,INSP_MEC_CHUTE_ CH228,TEC-MEC,MCHU112,MCHU112M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU112M110
793,M2,PREV_MEC_CHUTE_ CH228,TEC-MEC,MCHU112,MCHU112M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU112M210
794,M2,PREV_MEC_CHUTE_ CH228,TEC-MEC,MCHU112,MCHU112M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU112M220
795,I1,INSP_INS_CHUTE_ CH228,TEC-INS,MCHU112,MCHU112I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU112I110
796,I2,PREV_INS_CHUTE_ CH228,TEC-INS,MCHU112,MCHU112I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU112I210
797,I2,PREV_INS_CHUTE_ CH228,TEC-INS,MCHU112,MCHU112I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU112I220
798,M1,INSP_MEC_CHUTE_ CH242,TEC-MEC,MCHU113,MCHU113M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU113M110
799,M2,PREV_MEC_CHUTE_ CH242,TEC-MEC,MCHU113,MCHU113M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU113M210
800,M2,PREV_MEC_CHUTE_ CH242,TEC-MEC,MCHU113,MCHU113M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU113M220
801,I1,INSP_INS_CHUTE_ CH242,TEC-INS,MCHU113,MCHU113I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU113I110
802,I2,PREV_INS_CHUTE_ CH242,TEC-INS,MCHU113,MCHU113I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU113I210
803,I2,PREV_INS_CHUTE_ CH242,TEC-INS,MCHU113,MCHU113I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU113I220
