key_system,key_component,Component
3335-PU-356|02,3335-PU-356|02-02,Impulsor
3335-PU-356|02,3335-PU-356|02-03,Eje
3335-PU-356|02,3335-PU-356|02-04,Sello mecánico
3335-PU-357|01,3335-PU-357|01-01,Motor eléctrico
3335-PU-357|01,3335-PU-357|01-02,Acople
3335-PU-357|02,3335-PU-357|02-01,Carcasa
3335-PU-357|02,3335-PU-357|02-02,Impulsor difusor
3335-PU-357|02,3335-PU-357|02-03,Sello mecánico
3335-PU-357|02,3335-PU-357|02-04,Base
3335-PU-357|03,3335-PU-357|03-01,Instrumentos
3335-PU-357|03,3335-PU-357|03-02,Transmisores
3331-FL-301|01,3331-FL-301|01-01,Filtro
3331-FL-301|02,3331-FL-301|02-01,Instrumentos
3331-FL-301|02,3331-FL-301|02-02,Transmisores
2111-CR-201|01,2111-CR-201|01-01,Motor eléctrico
2111-CR-201|01,2111-CR-201|01-02,Variador de velocidad
2111-CR-201|01,2111-CR-201|01-03,Botonera de campo
2111-CR-201|01,2111-CR-201|01-04,Panel de control
2111-CR-201|01,2111-CR-201|01-05,Cajas de conexiones
2111-CR-201|01,2111-CR-201|01-06,Acople
2111-CR-201|01,2111-CR-201|01-07,Jack shaft
2111-CR-201|01,2111-CR-201|01-08,Poleas y Fajas
2111-CR-201|02,2111-CR-201|02-01,Eje excéntrico
2111-CR-201|02,2111-CR-201|02-02,Soporte de rodamientos
2111-CR-201|02,2111-CR-201|02-03,Placa de desgaste del pitman
2111-CR-201|03,2111-CR-201|03-01,Placas laterales
2111-CR-201|03,2111-CR-201|03-02,Mandíbula fija
2111-CR-201|03,2111-CR-201|03-03,Mandíbula móvil
2111-CR-201|03,2111-CR-201|03-04,Toggle plate
2111-CR-201|04,2111-CR-201|04-01,Cuñas
2111-CR-201|04,2111-CR-201|04-02,Placa basculante
2111-CR-201|04,2111-CR-201|04-03,Cilindro de amortiguación
2111-CR-201|05,2111-CR-201|05-01,Unidad de lubricación
2111-CR-201|05,2111-CR-201|05-02,Motor eléctrico und lubr
2111-CR-201|05,2111-CR-201|05-03,Unidad hidráulica
2111-CR-201|05,2111-CR-201|05-04,Motor eléctrico und hdr
2111-CR-201|05,2111-CR-201|05-05,Panel de control
2111-CR-201|05,2111-CR-201|05-06,Botonera de campo
2111-CR-201|05,2111-CR-201|05-07,Cajas de conexiones
2111-CR-201|06,2111-CR-201|06-01,Instrumentos Chancadora
2111-CR-201|06,2111-CR-201|06-02,Transmisores Chancadora
2111-CR-201|06,2111-CR-201|06-03,Instrumentos Unidad Hidráulica
4131-CP-404|01,4131-CP-404|01-01,Motor eléctrico
4131-CP-404|01,4131-CP-404|01-02,Poleas y fajas
4131-CP-404|02,4131-CP-404|02-01,Carcasa
4131-CP-404|02,4131-CP-404|02-02,Separador de aceite
4131-CP-404|02,4131-CP-404|02-03,Carcasa
4131-CP-404|02,4131-CP-404|02-04,Ducto de admisión
4131-CP-404|02,4131-CP-404|02-05,Ducto de descarga
3251-PU-321|01,3251-PU-321|01-01,Distribuidor de succión
3251-PU-321|01,3251-PU-321|01-02,Camara de compresión
3251-PU-321|01,3251-PU-321|01-03,Cuerpo intermedio
3251-PU-321|01,3251-PU-321|01-04,Diafragma
3251-PU-321|01,3251-PU-321|01-05,Válvula principal de entrada
3251-PU-321|01,3251-PU-321|01-06,Válvula de amortiguación
2281-CP-209|01,2281-CP-209|01-01,Motor eléctrico
2281-CP-209|01,2281-CP-209|01-02,Poleas y Fajas
2281-CP-209|02,2281-CP-209|02-01,Carcasa
2281-CP-209|02,2281-CP-209|02-02,Ducto de admisión
2281-CP-209|02,2281-CP-209|02-03,Ducto de descarga
2323-BL-201|01,2323-BL-201|01-01,Motor eléctrico
2323-BL-201|01,2323-BL-201|01-02,Panel de control y caja de conexiones
2323-BL-201|01,2323-BL-201|01-03,Acople rígido
2323-BL-201|02,2323-BL-201|02-01,Carcasa
2323-BL-201|02,2323-BL-201|02-02,Ducto de admisión
2323-BL-201|02,2323-BL-201|02-03,Ducto de descarga
2323-BL-201|03,2323-BL-201|03-01,Instrumentos
2323-BL-201|03,2323-BL-201|03-02,Transmisores
2323-BL-202|01,2323-BL-202|01-01,Motor eléctrico
2323-BL-202|01,2323-BL-202|01-02,Acople rígido
2323-BL-202|02,2323-BL-202|02-01,Carcasa
2323-BL-202|02,2323-BL-202|02-02,Ducto de admisión
2323-BL-202|02,2323-BL-202|02-03,Ducto de descarga
2323-BL-202|03,2323-BL-202|03-01,Instrumentos
2323-BL-202|03,2323-BL-202|03-02,Transmisores
3114-CP-303|01,3114-CP-303|01-01,Motor eléctrico
3114-CP-303|02,3114-CP-303|02-01,Compresor
3114-CP-303|02,3114-CP-303|02-02,Separador de aceite
3114-CP-303|02,3114-CP-303|02-03,Sistema de enfriamiento
3114-CP-303|03,3114-CP-303|03-01,Sistema de secado
3114-CP-303|03,3114-CP-303|03-02,Acumulador de aire
3114-CP-303|04,3114-CP-303|04-01,Instrumentos
3114-CP-303|04,3114-CP-303|04-02,Transmisores
3351-PU-370|01,3351-PU-370|01-01,Motor eléctrico
3351-PU-370|01,3351-PU-370|01-02,Acople
3351-PU-370|02,3351-PU-370|02-01,Carcasa
3351-PU-370|02,3351-PU-370|02-02,Caja de rodamientos
3351-PU-370|02,3351-PU-370|02-03,Sello mecánico
3351-PU-370|02,3351-PU-370|02-04,Eje
3351-PU-370|02,3351-PU-370|02-05,Elementos de unión
3351-PU-370|03,3351-PU-370|03-01,Instrumentos
3351-PU-370|03,3351-PU-370|03-02,Transmisores
3351-PU-372|01,3351-PU-372|01-01,Motor eléctrico
3351-PU-372|01,3351-PU-372|01-02,Variador de velocidad
3351-PU-372|01,3351-PU-372|01-03,Acople
3351-PU-372|02,3351-PU-372|02-01,Carcasa
3351-PU-372|02,3351-PU-372|02-02,Caja de rodamientos
3351-PU-372|02,3351-PU-372|02-03,Sello mecánico
3351-PU-372|02,3351-PU-372|02-04,Eje
3351-PU-372|02,3351-PU-372|02-05,Elementos de unión
3351-PU-372|03,3351-PU-372|03-01,Instrumentos
3351-PU-372|03,3351-PU-372|03-02,Transmisores
3351-PU-373|01,3351-PU-373|01-01,Motor eléctrico
3351-PU-373|01,3351-PU-373|01-02,Acople
3351-PU-373|02,3351-PU-373|02-01,Carcasa
3351-PU-373|02,3351-PU-373|02-02,Caja de rodamientos
3351-PU-373|02,3351-PU-373|02-03,Sello mecánico
3351-PU-373|02,3351-PU-373|02-04,Eje
3351-PU-373|02,3351-PU-373|02-05,Elementos de unión
3351-PU-373|03,3351-PU-373|03-01,Instrumentos
3351-PU-373|03,3351-PU-373|03-02,Transmisores
3351-PU-374|01,3351-PU-374|01-01,Motor eléctrico
3351-PU-374|01,3351-PU-374|01-02,Acople
3351-PU-374|02,3351-PU-374|02-01,Carcasa
3351-PU-374|02,3351-PU-374|02-02,Caja de rodamientos
3351-PU-374|02,3351-PU-374|02-03,Sello mecánico
3351-PU-374|02,3351-PU-374|02-04,Eje
3351-PU-374|02,3351-PU-374|02-05,Elementos de unión
3351-PU-374|03,3351-PU-374|03-01,Instrumentos
3351-PU-374|03,3351-PU-374|03-02,Transmisores
2263-PU-223|01,2263-PU-223|01-01,Motor eléctrico
2263-PU-223|02,2263-PU-223|02-01,Caja de rodamientos
2263-PU-223|03,2263-PU-223|03-01,Instrumentos
2263-PU-223|03,2263-PU-223|03-02,Transmisores
2262-CP-210|01,2262-CP-210|01-01,Motor eléctrico
2262-CP-210|01,2262-CP-210|01-02,Panel de control y caja de conexiones
2262-CP-210|01,2262-CP-210|01-03,Poleas y Fajas
2262-CP-210|02,2262-CP-210|02-01,Compresor de aire
2262-CP-210|02,2262-CP-210|02-02,Separador de aceite
2262-CP-210|02,2262-CP-210|02-03,Sistema de enfriamiento
2262-CP-210|03,2262-CP-210|03-01,Secador de aire
2262-CP-210|03,2262-CP-210|03-02,Acumulador de aire
2262-CP-210|04,2262-CP-210|04-01,Instrumentos
2262-CP-210|04,2262-CP-210|04-02,Transmisores
3251-PU-322|01,3251-PU-322|01-01,Motor eléctrico
3251-PU-322|01,3251-PU-322|01-02,Variador de velocidad
3251-PU-322|01,3251-PU-322|01-03,Acople
3251-PU-322|02,3251-PU-322|02-01,Carcasa
3251-PU-322|02,3251-PU-322|02-02,Caja de rodamientos
3251-PU-322|02,3251-PU-322|02-03,Sello mecánico
3251-PU-322|02,3251-PU-322|02-04,Eje
3251-PU-322|02,3251-PU-322|02-05,Elementos de unión
3251-PU-322|03,3251-PU-322|03-01,Instrumentos
3251-PU-322|03,3251-PU-322|03-02,Transmisores
3131-SC-301|01,3131-SC-301|01-01,Motor eléctrico
3131-SC-301|01,3131-SC-301|01-02,Botonera de campo
3131-SC-301|01,3131-SC-301|01-03,Panel de control y caja de conexiones
3131-SC-301|01,3131-SC-301|01-04,Panel de control
3131-SC-301|01,3131-SC-301|01-05,Cajas de conexiones
3131-SC-301|01,3131-SC-301|01-06,Sistema motriz
3131-SC-301|01,3131-SC-301|01-07,Eje cardan
3131-SC-301|01,3131-SC-301|01-08,Excitadores
3131-SC-301|02,3131-SC-301|02-01,Deck o pisos
3131-SC-301|02,3131-SC-301|02-02,Deck o piso
3131-SC-301|02,3131-SC-301|02-03,Deck o pisos
3131-SC-301|02,3131-SC-301|02-04,Bastidor
3131-SC-301|03,3131-SC-301|03-01,Instrumentos
3131-SC-301|03,3131-SC-301|03-02,Transmisores
3142-SC-302|01,3142-SC-302|01-01,Motor eléctrico
3142-SC-302|01,3142-SC-302|01-02,Botonera de campo
3142-SC-302|01,3142-SC-302|01-03,Panel de control y caja de conexiones
3142-SC-302|01,3142-SC-302|01-04,Panel de control
3142-SC-302|01,3142-SC-302|01-05,Cajas de conexiones
3142-SC-302|01,3142-SC-302|01-06,Sistema motriz
3142-SC-302|01,3142-SC-302|01-07,Eje cardan
3142-SC-302|01,3142-SC-302|01-08,Excitadores
3142-SC-302|02,3142-SC-302|02-01,Deck o pisos
3142-SC-302|02,3142-SC-302|02-02,Deck o piso
3142-SC-302|02,3142-SC-302|02-03,Deck o pisos
3142-SC-302|02,3142-SC-302|02-04,Bastidor
3142-SC-302|03,3142-SC-302|03-01,Instrumentos
3142-SC-302|03,3142-SC-302|03-02,Transmisores
3142-SC-303|01,3142-SC-303|01-01,Motor eléctrico
3142-SC-303|01,3142-SC-303|01-02,Sistema motriz
3142-SC-303|01,3142-SC-303|01-03,Eje cardan
3142-SC-303|01,3142-SC-303|01-04,Excitadores
3142-SC-303|02,3142-SC-303|02-01,Deck o pisos
3142-SC-303|02,3142-SC-303|02-02,Bastidor
3142-SC-303|03,3142-SC-303|03-01,Instrumentos
3142-SC-303|03,3142-SC-303|03-02,Transmisores
3142-SC-304|01,3142-SC-304|01-01,Motor eléctrico
3142-SC-304|01,3142-SC-304|01-02,Sistema motriz
3142-SC-304|01,3142-SC-304|01-03,Eje cardan
3142-SC-304|01,3142-SC-304|01-04,Excitadores
3142-SC-304|02,3142-SC-304|02-01,Deck o pisos
3142-SC-304|02,3142-SC-304|02-02,Bastidor
3142-SC-304|03,3142-SC-304|03-01,Instrumentos
3142-SC-304|03,3142-SC-304|03-02,Transmisores
3142-SC-305|01,3142-SC-305|01-01,Motor eléctrico
3142-SC-305|01,3142-SC-305|01-02,Sistema motriz
3142-SC-305|01,3142-SC-305|01-03,Eje cardan
3142-SC-305|01,3142-SC-305|01-04,Excitadores
3142-SC-305|02,3142-SC-305|02-01,Deck o pisos
3142-SC-305|02,3142-SC-305|02-02,Bastidor
3142-SC-305|03,3142-SC-305|03-01,Instrumentos
3142-SC-305|03,3142-SC-305|03-02,Transmisores
3335-PU-397|01,3335-PU-397|01-01,Motor eléctrico
3335-PU-397|01,3335-PU-397|01-02,Acople
3335-PU-397|02,3335-PU-397|02-01,Carcasa
3335-PU-397|02,3335-PU-397|02-02,Impulsor difusor
3335-PU-397|02,3335-PU-397|02-03,Sello mecánico
3335-PU-397|02,3335-PU-397|02-04,Base
3335-PU-397|03,3335-PU-397|03-01,Instrumentos
3335-PU-397|03,3335-PU-397|03-02,Transmisores
3335-PU-398|01,3335-PU-398|01-01,Motor eléctrico
3335-PU-398|01,3335-PU-398|01-02,Acople
3335-PU-398|02,3335-PU-398|02-01,Carcasa
3335-PU-398|02,3335-PU-398|02-02,Impulsor difusor
3335-PU-398|02,3335-PU-398|02-03,Sello mecánico
3335-PU-398|02,3335-PU-398|02-04,Base
3335-PU-398|03,3335-PU-398|03-01,Instrumentos
3335-PU-399|01,3335-PU-399|01-01,Motor eléctrico
3335-PU-399|01,3335-PU-399|01-02,Acople
3335-PU-399|02,3335-PU-399|02-01,Carcasa
3335-PU-399|02,3335-PU-399|02-02,Sello mecánico
3335-PU-399|02,3335-PU-399|02-03,Base
3335-PU-399|03,3335-PU-399|03-01,Instrumentos
3241-MX-302|01,3241-MX-302|01-01,Cuerpo
3241-MX-302|01,3241-MX-302|01-02,Estator
3241-MX-302|01,3241-MX-302|01-03,Boquilla interior
3241-MX-302|01,3241-MX-302|01-04,Bridas
3241-MX-302|02,3241-MX-302|02-01,Instrumentos
3241-MX-302|02,3241-MX-302|02-02,Transmisores
2262-PU-221|01,2262-PU-221|01-01,Motor eléctrico
2262-PU-221|01,2262-PU-221|01-02,Arrancador
2262-PU-221|01,2262-PU-221|01-03,Acople
2262-PU-221|02,2262-PU-221|02-01,Carcasa
2262-PU-221|02,2262-PU-221|02-02,Impulsor
2262-PU-221|02,2262-PU-221|02-03,Caja de rodamientos
2262-PU-221|02,2262-PU-221|02-04,Sellos
2262-PU-221|02,2262-PU-221|02-05,Sello
2262-PU-221|02,2262-PU-221|02-06,Eje
2262-PU-221|02,2262-PU-221|02-07,Elementos de unión
2262-PU-221|03,2262-PU-221|03-01,Instrumentos
2262-PU-221|03,2262-PU-221|03-02,Transmisores
2131-SC-202|01,2131-SC-202|01-01,Motor eléctrico
2131-SC-202|01,2131-SC-202|01-02,Botonera de campo
2131-SC-202|01,2131-SC-202|01-03,Panel de control y caja de conexiones
2131-SC-202|01,2131-SC-202|01-04,Panel de control
2131-SC-202|01,2131-SC-202|01-05,Cajas de conexiones
2131-SC-202|01,2131-SC-202|01-06,Sistema motriz
2131-SC-202|01,2131-SC-202|01-07,Eje cardan
2131-SC-202|01,2131-SC-202|01-08,Excitadores
2131-SC-202|02,2131-SC-202|02-01,Deck o pisos
2131-SC-202|02,2131-SC-202|02-02,Deck o piso
2131-SC-202|02,2131-SC-202|02-03,Deck o pisos
2131-SC-202|02,2131-SC-202|02-04,Bastidor
2131-SC-202|03,2131-SC-202|03-01,Instrumentos
2131-SC-202|03,2131-SC-202|03-02,Transmisores
2147-SC-203|01,2147-SC-203|01-01,Motor eléctrico
2147-SC-203|01,2147-SC-203|01-02,Botonera de campo
2147-SC-203|01,2147-SC-203|01-03,Panel de control y caja de conexiones
2147-SC-203|01,2147-SC-203|01-04,Panel de control
2147-SC-203|01,2147-SC-203|01-05,Cajas de conexiones
2147-SC-203|01,2147-SC-203|01-06,Sistema motriz
2147-SC-203|01,2147-SC-203|01-07,Eje cardan
2147-SC-203|01,2147-SC-203|01-08,Excitadores
2147-SC-203|02,2147-SC-203|02-01,Deck o pisos
2147-SC-203|02,2147-SC-203|02-02,Deck o piso
2147-SC-203|02,2147-SC-203|02-03,Deck o pisos
2147-SC-203|02,2147-SC-203|02-04,Bastidor
2147-SC-203|02,2147-SC-203|02-05,Bastidores
2147-SC-203|02,2147-SC-203|02-06,Bastidor
2147-SC-203|03,2147-SC-203|03-01,Instrumentos
2147-SC-203|03,2147-SC-203|03-02,Transmisores
3353-PU-381|01,3353-PU-381|01-01,Unidad de control
3353-PU-381|01,3353-PU-381|01-02,Unidad conducida
3353-PU-381|01,3353-PU-381|01-03,Bomba
3353-PU-381|02,3353-PU-381|02-01,Instrumentos
3353-PU-390|01,3353-PU-390|01-01,Bomba
3353-PU-390|02,3353-PU-390|02-01,Instrumentos
3331-MX-303|01,3331-MX-303|01-01,Cuerpo
3331-MX-303|01,3331-MX-303|01-02,Estator
3331-MX-303|01,3331-MX-303|01-03,Boquilla interior
3331-MX-303|01,3331-MX-303|01-04,Bridas
3331-MX-303|02,3331-MX-303|02-01,Instrumentos
3331-MX-303|02,3331-MX-303|02-02,Transmisores
3351-XM-306|01,3351-XM-306|01-01,Brazo de carga
3351-XM-306|02,3351-XM-306|02-01,Instrumentos
3351-XM-306|02,3351-XM-306|02-02,Transmisores
3351-XM-307|01,3351-XM-307|01-01,Brazo de carga
3351-XM-307|02,3351-XM-307|02-01,Instrumentos
3211-PU-320|01,3211-PU-320|01-01,Motor eléctrico
3211-PU-320|01,3211-PU-320|01-02,Arrancador
3211-PU-320|01,3211-PU-320|01-03,Acople
3211-PU-320|02,3211-PU-320|02-01,Carcasa
3211-PU-320|02,3211-PU-320|02-02,Impulsor
3211-PU-320|02,3211-PU-320|02-03,Columna porta rodamientos
3211-PU-320|02,3211-PU-320|02-04,Sellos y juntas
3211-PU-320|02,3211-PU-320|02-05,Elementos de unión
3211-PU-320|03,3211-PU-320|03-01,Instrumentos
4533-PU-420|01,4533-PU-420|01-01,Motor diesel
4533-PU-420|01,4533-PU-420|01-02,Acople
4533-PU-420|02,4533-PU-420|02-01,Impulsor
4533-PU-420|02,4533-PU-420|02-02,Carcasa
4533-PU-420|02,4533-PU-420|02-03,Caja de rodamientos
4533-PU-420|02,4533-PU-420|02-04,Eje
4533-PU-420|02,4533-PU-420|02-05,Prensaestopas
4533-PU-420|03,4533-PU-420|03-01,Instrumentos
4533-PU-420|03,4533-PU-420|03-02,Transmisores
3335-PU-396|01,3335-PU-396|01-01,Unidad de control
3335-PU-396|01,3335-PU-396|01-02,Unidad conducida
3335-PU-396|01,3335-PU-396|01-03,Bomba
3331-FA-311|01,3331-FA-311|01-01,Motor eléctrico
3331-FA-311|02,3331-FA-311|02-01,Ventilador
3331-FA-311|02,3331-FA-311|02-02,Silenciador
3331-FA-311|02,3331-FA-311|02-03,Ducto
3331-FA-311|03,3331-FA-311|03-01,Instrumentos
3352-PU-376|01,3352-PU-376|01-01,Motor eléctrico
3352-PU-376|01,3352-PU-376|01-02,Acople
3352-PU-376|02,3352-PU-376|02-01,Carcasa
3352-PU-376|02,3352-PU-376|02-02,Anillo excéntrico
3352-PU-376|02,3352-PU-376|02-03,Rotor
3352-PU-376|03,3352-PU-376|03-01,Instrumentos
3352-PU-376|03,3352-PU-376|03-02,Transmisores
3254-PU-330|01,3254-PU-330|01-01,Motor eléctrico
3254-PU-330|01,3254-PU-330|01-02,Variador de velocidad
3254-PU-330|01,3254-PU-330|01-03,Acople
3254-PU-330|02,3254-PU-330|02-01,Carcasa
3254-PU-330|02,3254-PU-330|02-02,Caja de rodamientos
3254-PU-330|02,3254-PU-330|02-03,Sello mecánico
3254-PU-330|02,3254-PU-330|02-04,Eje
3254-PU-330|02,3254-PU-330|02-05,Elementos de unión
3254-PU-330|03,3254-PU-330|03-01,Instrumentos
3254-PU-330|03,3254-PU-330|03-02,Transmisores
3334-PU-354|01,3334-PU-354|01-01,Motor eléctrico
3334-PU-354|01,3334-PU-354|01-02,Variador de velocidad
3334-PU-354|01,3334-PU-354|01-03,Acople
3334-PU-354|02,3334-PU-354|02-01,Carcasa
3334-PU-354|02,3334-PU-354|02-02,Caja de rodamientos
3334-PU-354|02,3334-PU-354|02-03,Sello mecánico
3334-PU-354|03,3334-PU-354|03-01,Instrumentos
3334-PU-354|03,3334-PU-354|03-02,Transmisores
3334-PU-355|01,3334-PU-355|01-01,Motor eléctrico
3334-PU-355|01,3334-PU-355|01-02,Variador de velocidad
3334-PU-355|01,3334-PU-355|01-03,Acople
3334-PU-355|02,3334-PU-355|02-01,Carcasa
3334-PU-355|02,3334-PU-355|02-02,Caja de rodamientos
3334-PU-355|02,3334-PU-355|02-03,Sello mecánico
3334-PU-355|03,3334-PU-355|03-01,Instrumentos
3334-PU-355|03,3334-PU-355|03-02,Transmisores
2247-PU-214|01,2247-PU-214|01-01,Motor eléctrico
2247-PU-214|02,2247-PU-214|02-01,Caja de rodamientos
2247-PU-214|03,2247-PU-214|03-01,Instrumentos
3354-FE-330|01,3354-FE-330|01-01,Motor eléctrico alimentador
3354-FE-330|01,3354-FE-330|01-02,Variador de velocidad
3354-FE-330|01,3354-FE-330|01-03,Reductor
3354-FE-330|01,3354-FE-330|01-04,Acople
3354-FE-330|02,3354-FE-330|02-01,Helicoide
3354-FE-330|02,3354-FE-330|02-02,Prensa estopa
3354-FE-330|02,3354-FE-330|02-03,Carcasa
3354-FE-330|02,3354-FE-330|02-04,Empaquetadura
3354-FE-330|03,3354-FE-330|03-01,Instrumentos
3355-FE-331|01,3355-FE-331|01-01,Motor eléctrico alimentador
3355-FE-331|01,3355-FE-331|01-02,Variador de velocidad
3355-FE-331|01,3355-FE-331|01-03,Reductor
3355-FE-331|01,3355-FE-331|01-04,Acople
3355-FE-331|02,3355-FE-331|02-01,Helicoide
3355-FE-331|02,3355-FE-331|02-02,Prensa estopa
3355-FE-331|02,3355-FE-331|02-03,Carcasa
3355-FE-331|02,3355-FE-331|02-04,Empaquetadura
3355-FE-331|03,3355-FE-331|03-01,Instrumentos
3354-PU-378|01,3354-PU-378|01-01,Motor eléctrico
3354-PU-378|01,3354-PU-378|01-02,Reductor
3354-PU-378|02,3354-PU-378|02-01,Porta rodamiento
3354-PU-378|02,3354-PU-378|02-02,Estator
3354-PU-378|02,3354-PU-378|02-03,Rotor
3355-PU-382|01,3355-PU-382|01-01,Reductor
3355-PU-382|02,3355-PU-382|02-01,Porta rodamiento
3355-PU-382|02,3355-PU-382|02-02,Estator
3355-PU-382|02,3355-PU-382|02-03,Rotor
3355-PU-382|03,3355-PU-382|03-01,Instrumentos
3355-PU-382|03,3355-PU-382|03-02,Transmisores
3354-PU-379|01,3354-PU-379|01-01,Motor eléctrico
3354-PU-379|01,3354-PU-379|01-02,Reductor
3354-PU-379|02,3354-PU-379|02-01,Porta rodamiento
3354-PU-379|02,3354-PU-379|02-02,Estator
3354-PU-379|02,3354-PU-379|02-03,Rotor
3354-PU-379|03,3354-PU-379|03-01,Instrumentos
3354-PU-379|03,3354-PU-379|03-02,Transmisores
3355-PU-383|01,3355-PU-383|01-01,Reductor
3355-PU-383|02,3355-PU-383|02-01,Porta rodamiento
3355-PU-383|02,3355-PU-383|02-02,Estator
3355-PU-383|02,3355-PU-383|02-03,Rotor
3355-PU-383|03,3355-PU-383|03-01,Instrumentos
3355-PU-383|03,3355-PU-383|03-02,Transmisores
2282-PU-253|01,2282-PU-253|01-01,Motor eléctrico
2282-PU-253|01,2282-PU-253|01-02,Variador de velocidad
2282-PU-253|02,2282-PU-253|02-01,Caja de engranajes
2282-PU-253|02,2282-PU-253|02-02,Carcasa
2282-PU-253|02,2282-PU-253|02-03,Diafragma
2282-PU-253|03,2282-PU-253|03-01,Instrumentos
2282-PU-257|02,2282-PU-257|02-01,Carcasa
2282-PU-257|02,2282-PU-257|02-02,Diafragma
2282-PU-257|03,2282-PU-257|03-01,Instrumentos
2283-PU-264|02,2283-PU-264|02-01,Carcasa
2283-PU-264|02,2283-PU-264|02-02,Diafragma
2283-PU-264|03,2283-PU-264|03-01,Instrumentos
2283-PU-265|02,2283-PU-265|02-01,Carcasa
2283-PU-265|02,2283-PU-265|02-02,Diafragma
2283-PU-265|03,2283-PU-265|03-01,Instrumentos
2283-PU-267|02,2283-PU-267|02-01,Carcasa
2283-PU-267|02,2283-PU-267|02-02,Diafragma
2283-PU-267|03,2283-PU-267|03-01,Instrumentos
2282-PU-255|01,2282-PU-255|01-01,Motor eléctrico
2282-PU-255|01,2282-PU-255|01-02,Variador de velocidad
2282-PU-255|02,2282-PU-255|02-01,Caja de engranajes
2282-PU-255|02,2282-PU-255|02-02,Carcasa
2282-PU-255|02,2282-PU-255|02-03,Diafragma
2282-PU-255|03,2282-PU-255|03-01,Instrumentos
2282-PU-258|02,2282-PU-258|02-01,Carcasa
2282-PU-258|02,2282-PU-258|02-02,Diafragma
2282-PU-258|03,2282-PU-258|03-01,Instrumentos
2282-PU-256|01,2282-PU-256|01-01,Motor eléctrico
2282-PU-256|01,2282-PU-256|01-02,Variador de velocidad
2282-PU-256|02,2282-PU-256|02-01,Caja de engranajes
2282-PU-256|02,2282-PU-256|02-02,Carcasa
2282-PU-256|02,2282-PU-256|02-03,Diafragma
2282-PU-256|03,2282-PU-256|03-01,Instrumentos
2284-PU-280|01,2284-PU-280|01-01,Motor eléctrico
2284-PU-280|01,2284-PU-280|01-02,Variador de velocidad
2284-PU-280|02,2284-PU-280|02-01,Caja de engranajes
2284-PU-280|02,2284-PU-280|02-02,Carcasa
2284-PU-280|02,2284-PU-280|02-03,Diafragma
2284-PU-280|03,2284-PU-280|03-01,Instrumentos
2284-PU-282|02,2284-PU-282|02-01,Carcasa
2284-PU-282|02,2284-PU-282|02-02,Diafragma
2284-PU-282|03,2284-PU-282|03-01,Instrumentos
2284-PU-281|01,2284-PU-281|01-01,Motor eléctrico
2284-PU-281|01,2284-PU-281|01-02,Variador de velocidad
2284-PU-281|02,2284-PU-281|02-01,Caja de engranajes
2284-PU-281|02,2284-PU-281|02-02,Carcasa
2284-PU-281|02,2284-PU-281|02-03,Diafragma
2284-PU-281|03,2284-PU-281|03-01,Instrumentos
2283-PU-268|01,2283-PU-268|01-01,Motor eléctrico
2283-PU-268|01,2283-PU-268|01-02,Variador de velocidad
2283-PU-268|02,2283-PU-268|02-01,Caja de engranajes
2283-PU-268|02,2283-PU-268|02-02,Carcasa
2283-PU-268|02,2283-PU-268|02-03,Diafragma
2283-PU-268|03,2283-PU-268|03-01,Instrumentos
2149-BH-203|01,2149-BH-203|01-01,Canastilla
2149-BH-203|01,2149-BH-203|01-02,Lamina porta mangas
2149-BH-203|01,2149-BH-203|01-03,Mangas
2149-BH-203|01,2149-BH-203|01-04,Válvula diafragma
2149-BH-203|01,2149-BH-203|01-05,Estructura
2149-BH-203|01,2149-BH-203|01-06,Difusor
2149-BH-203|01,2149-BH-203|01-07,Colector
2149-BH-203|02,2149-BH-203|02-01,Ventilador
2149-BH-203|02,2149-BH-203|02-02,Motor eléctrico ventilador
2149-BH-203|02,2149-BH-203|02-03,Válvula rotativa
2149-BH-203|02,2149-BH-203|02-04,Motor eléctrico válvula rotativa
2149-BH-203|03,2149-BH-203|03-01,Instrumentos
2149-BH-203|03,2149-BH-203|03-02,Transmisores
2149-BH-203|03,2149-BH-203|03-03,Panel de limpieza de filtro
4314-PU-405|01,4314-PU-405|01-01,Motor eléctrico
4314-PU-405|01,4314-PU-405|01-02,Arrancador
4314-PU-405|01,4314-PU-405|01-03,Acople
4314-PU-405|02,4314-PU-405|02-01,Carcasa
4314-PU-405|02,4314-PU-405|02-02,Impulsor
4314-PU-405|02,4314-PU-405|02-03,Caja de rodamientos
4314-PU-405|02,4314-PU-405|02-04,Sellos
4314-PU-405|02,4314-PU-405|02-05,Sello
4314-PU-405|02,4314-PU-405|02-06,Eje
4314-PU-405|02,4314-PU-405|02-07,Elementos de unión
4314-PU-406|01,4314-PU-406|01-01,Motor eléctrico
