key_component,key_dutie,Primary task
3122-FE-303|02-01,3122-FE-303|02-01-01,Cambio d placas alimentadoras del alim
3122-FE-303|02-02,3122-FE-303|02-02-01,Cambio de cadenas del alimentador
3122-FE-303|03-01,3122-FE-303|03-01-01,Cambio rodillos de carga alimentador
3122-FE-303|03-02,3122-FE-303|03-02-01,Cambio rodillos de retorno alimentador
3122-FE-303|04-01,3122-FE-303|04-01-01,Inspección instrumentos alimentador
3122-FE-303|04-01,3122-FE-303|04-01-02,Mtto d instrumentos de alimentador
3122-FE-303|04-01,3122-FE-303|04-01-03,Cambio instrumentos de alimentador
2229-PU-235|01-01,2229-PU-235|01-01-01,Insp. General motor eléc. de bomba
2229-PU-235|01-01,2229-PU-235|01-01-02,Mtto menor motor eléc. de bomba
2229-PU-235|01-01,2229-PU-235|01-01-03,Mtto caja conx. motor eléc. bomba
2229-PU-235|01-01,2229-PU-235|01-01-04,Mtto vent. motor eléctrico bomba
2229-PU-235|01-01,2229-PU-235|01-01-05,Mtt. cable tierra mot. eléc. Bomb.
2229-PU-235|01-01,2229-PU-235|01-01-06,Verif. termistor mot. eléc bomba
2229-PU-235|01-01,2229-PU-235|01-01-07,Cambio de rod. motor eléc. bomba
2229-PU-235|01-01,2229-PU-235|01-01-08,Medición aislam. mot. eléc bomba
2229-PU-235|01-01,2229-PU-235|01-01-09,Lubric. Mot. Eléc de bomba
2229-PU-235|01-01,2229-PU-235|01-01-10,Monit. temp. rod. mot. eléc. bomba
2229-PU-235|01-01,2229-PU-235|01-01-11,Monit. temp. Est. mot. eléc. bomba
2229-PU-235|01-01,2229-PU-235|01-01-12,Monit. vibr. mot eléc. bomba
2229-PU-235|01-01,2229-PU-235|01-01-13,Monit. term. mot. eléc. bomba
2229-PU-235|01-02,2229-PU-235|01-02-01,Mtto prev. arranc. bomba
2229-PU-235|01-03,2229-PU-235|01-03-01,Insp. Desg. fajas y poleas bomba
2229-PU-235|01-03,2229-PU-235|01-03-02,Cambio de fajas trans. bomba
2229-PU-235|01-03,2229-PU-235|01-03-03,Cambio de poleas trans. bomba
2229-PU-235|01-03,2229-PU-235|01-03-04,Alineamiento de poleas y fajas bomba
2229-PU-235|02-01,2229-PU-235|02-01-01,Inspección de carcasa bomba
2229-PU-235|02-01,2229-PU-235|02-01-02,Cambio de carcasa de bomba
2229-PU-235|02-01,2229-PU-235|02-01-03,Mantenimiento carcasa de bomba
2229-PU-235|02-01,2229-PU-235|02-01-04,Cambio de malla succión carcasa bomba
2229-PU-235|02-02,2229-PU-235|02-02-01,Cambio de impulsor de bomba
2229-PU-235|02-03,2229-PU-235|02-03-01,Insp. caja rod. porta rod. bomba
2229-PU-235|02-03,2229-PU-235|02-03-02,Monit. cond. vib. porta rod. Bomb
2229-PU-235|02-03,2229-PU-235|02-03-03,Monit. temp. rod. port. rod. Bomb.
2229-PU-235|02-03,2229-PU-235|02-03-04,"Camb. sell rad,Orings y/o jun port. Bom."
2229-PU-235|02-03,2229-PU-235|02-03-05,Camb. rod. columna. port. rod. bomba
2229-PU-235|02-03,2229-PU-235|02-03-06,Lub. de rod. Col. port. rod. bomba
2229-PU-235|02-03,2229-PU-235|02-03-07,Camb. eje col. port. rod. bomba
2229-PU-235|02-04,2229-PU-235|02-04-01,Camb. de elementos de unión bomba
2229-PU-235|03-01,2229-PU-235|03-01-01,Insp. de instrumentos de bomba
2229-PU-235|03-01,2229-PU-235|03-01-02,Mtto de instrumentos de bomba
2229-PU-235|03-01,2229-PU-235|03-01-03,Camb. de instrumentos de bomba
2242-PU-236|01-01,2242-PU-236|01-01-01,Inspección general de motor
2242-PU-236|01-01,2242-PU-236|01-01-02,Mtto menor de motor de bomba
2242-PU-236|01-01,2242-PU-236|01-01-03,Mtto caja de conexiones de motor
2242-PU-236|01-01,2242-PU-236|01-01-04,Mtto de ventilador de motor
2242-PU-236|01-01,2242-PU-236|01-01-05,Mtto de cable a tierra de motor
2242-PU-236|01-01,2242-PU-236|01-01-06,Verificación de Termistor de motor
2242-PU-236|01-01,2242-PU-236|01-01-07,Cambio de rodamientos de motor
2242-PU-236|01-01,2242-PU-236|01-01-08,Medición aislamiento de motor
2242-PU-236|01-01,2242-PU-236|01-01-09,Lubricación de motor de bomba
2242-PU-236|01-01,2242-PU-236|01-01-10,Monit temperatura rodamientos motor
2242-PU-236|01-01,2242-PU-236|01-01-11,Monit temperatura estator motor
2242-PU-236|01-01,2242-PU-236|01-01-12,Monitoreo de vibración de motor
2242-PU-236|01-01,2242-PU-236|01-01-13,Monitoreo de termografía de motor
2242-PU-236|01-02,2242-PU-236|01-02-01,Mtto prev. de arrancador de bomba
2242-PU-236|01-03,2242-PU-236|01-03-01,Inspección desgaste fajas bomba
2242-PU-236|01-03,2242-PU-236|01-03-02,Camb. fajas de trans. de bomba
2242-PU-236|01-03,2242-PU-236|01-03-03,Cambio poleas transmisión de bomba
2242-PU-236|01-03,2242-PU-236|01-03-04,Alineamiento de fajas de bomba
2242-PU-236|02-01,2242-PU-236|02-01-01,Inspección de carcasa de bomba
2242-PU-236|02-01,2242-PU-236|02-01-02,Cambio de carcasa de bomba
2242-PU-236|02-01,2242-PU-236|02-01-03,Mantenimiento de carcasa de bomba
2242-PU-236|02-01,2242-PU-236|02-01-04,Camb. malla de succ. carcasa bomba
2242-PU-236|02-02,2242-PU-236|02-02-01,Cambio de impulsor de bomba
2242-PU-236|02-03,2242-PU-236|02-03-01,Insp. caja rod. porta rod. bomba
2242-PU-236|02-03,2242-PU-236|02-03-02,Monit. vib. col. porta rod. bomba
2242-PU-236|02-03,2242-PU-236|02-03-03,Monit. temp. col. porta rod. Bomba
2242-PU-236|02-03,2242-PU-236|02-03-04,Cambio sellos orings juntas de bomba
2242-PU-236|02-03,2242-PU-236|02-03-05,Cambio de rodamientos de bomba
2242-PU-236|02-03,2242-PU-236|02-03-06,Lubricación de rodamientos de bomba
2242-PU-236|02-03,2242-PU-236|02-03-07,Cambio de eje de bomba
2242-PU-236|02-04,2242-PU-236|02-04-01,Camb elementos de unión de bomba
2242-PU-236|03-01,2242-PU-236|03-01-01,Inspección de instrumentos de bomba
2242-PU-236|03-01,2242-PU-236|03-01-02,Mtto de instrumentos de bomba
2242-PU-236|03-01,2242-PU-236|03-01-03,Cambio instrumentos de bomba
2133-FE-204|01-01,2133-FE-204|01-01-01,Inspección general de motor
2133-FE-204|01-01,2133-FE-204|01-01-02,Mtto menor de motor de alimentador
2133-FE-204|01-01,2133-FE-204|01-01-03,Mtto caja de conexiones de motor
2133-FE-204|01-01,2133-FE-204|01-01-04,Mtto caja de conexiones RTD motor
2133-FE-204|01-01,2133-FE-204|01-01-05,Mtto de ventilador de motor
2133-FE-204|01-01,2133-FE-204|01-01-06,Mtto de cable a tierra de motor
2133-FE-204|01-01,2133-FE-204|01-01-07,Cambio de rodamientos de motor
2133-FE-204|01-01,2133-FE-204|01-01-08,Medición aislamiento de motor
2133-FE-204|01-01,2133-FE-204|01-01-09,Lubricación de motor del alim
2133-FE-204|01-01,2133-FE-204|01-01-10,Monit temperatura rodamientos motor
2133-FE-204|01-01,2133-FE-204|01-01-11,Monit temperatura estator motor
2133-FE-204|01-01,2133-FE-204|01-01-12,Monitoreo de vibración de motor
2133-FE-204|01-01,2133-FE-204|01-01-13,Monitoreo de termografía de motor
2133-FE-204|01-02,2133-FE-204|01-02-01,Mtto preventivo variador velocidad
2133-FE-204|01-03,2133-FE-204|01-03-01,Insp panel ctrl y caja conex d alim
2133-FE-204|01-03,2133-FE-204|01-03-02,Mtto panel ctrl y caja conexiones
2133-FE-204|01-04,2133-FE-204|01-04-01,Insp reductor combinado alimentador
2133-FE-204|01-04,2133-FE-204|01-04-02,Insp nivel aceite reductor combinad
2133-FE-204|01-04,2133-FE-204|01-04-03,Cambio aceite reductor combinado
2133-FE-204|01-04,2133-FE-204|01-04-04,Camb. de reduc. combinado de alimentador
2133-FE-204|01-04,2133-FE-204|01-04-05,Monit x vibración reductor combinad
2133-FE-204|01-04,2133-FE-204|01-04-06,Monit termograf reduc comb aliment
2133-FE-204|01-05,2133-FE-204|01-05-01,Extrac muestra aceite reduc aliment
2133-FE-204|01-05,2133-FE-204|01-05-02,Lubri sello laberinto reduc aliment
2133-FE-204|02-01,2133-FE-204|02-01-01,Insp banda de faja transp aliment
2133-FE-204|02-01,2133-FE-204|02-01-02,Camb banda faja transp de aliment
2133-FE-204|02-02,2133-FE-204|02-02-01,Insp polea motriz de alimentador
2133-FE-204|02-02,2133-FE-204|02-02-02,Insp revest polea motriz aliment
2133-FE-204|02-02,2133-FE-204|02-02-03,Camb chumaceras polea motriz de aliment
2133-FE-204|02-02,2133-FE-204|02-02-04,Camb polea motriz de alimentador
2133-FE-204|02-02,2133-FE-204|02-02-05,Lub apoyos eje-polea motriz alimen
2133-FE-204|02-02,2133-FE-204|02-02-06,Camb grasa eje-polea motriz alimen
2133-FE-204|02-02,2133-FE-204|02-02-07,Monit vib polea motriz de aliment
2133-FE-204|02-02,2133-FE-204|02-02-08,Monit termog polea motriz aliment
2133-FE-204|02-03,2133-FE-204|02-03-01,Insp polea de cola de alimentador
2133-FE-204|02-03,2133-FE-204|02-03-02,Insp revest polea de cola aliment
2133-FE-204|02-03,2133-FE-204|02-03-03,Camb chumaceras de polea cola de aliment
2133-FE-204|02-03,2133-FE-204|02-03-04,Camb polea de cola de alimentador
2133-FE-204|02-03,2133-FE-204|02-03-05,Lub apoyos eje-polea cola aliment
2133-FE-204|02-03,2133-FE-204|02-03-06,Camb grasa apoy eje-pol mot alimen
2133-FE-204|02-03,2133-FE-204|02-03-07,Monit vibración polea cola aliment
2133-FE-204|02-03,2133-FE-204|02-03-08,Monit termografía polea aliment
2133-FE-204|03-01,2133-FE-204|03-01-01,Insp polines de impacto alimentador
2133-FE-204|03-01,2133-FE-204|03-01-02,Camb polines impacto alimentador
2133-FE-204|03-02,2133-FE-204|03-02-01,Insp polines de carga alimentador
2133-FE-204|03-02,2133-FE-204|03-02-02,Camb polines de carga alimentador
2133-FE-204|03-03,2133-FE-204|03-03-01,Insp polines transición alimentador
2133-FE-204|03-03,2133-FE-204|03-03-02,Camb polines de transición aliment
2133-FE-204|03-04,2133-FE-204|03-04-01,Insp polines retorno en v aliment
2133-FE-204|03-04,2133-FE-204|03-04-02,Camb polines retorno en v aliment
2133-FE-204|03-05,2133-FE-204|03-05-01,Insp polines retorno plano aliment
2133-FE-204|03-05,2133-FE-204|03-05-02,Camb polines retorno plano aliment
2133-FE-204|04-01,2133-FE-204|04-01-01,Insp interrup faja instrum aliment
2133-FE-204|04-01,2133-FE-204|04-01-02,Insp desalinea faja instrum aliment
2133-FE-204|04-01,2133-FE-204|04-01-03,Insp interruptor vel baja aliment
2133-FE-204|04-01,2133-FE-204|04-01-04,Insp diversos instrum de aliment
2133-FE-204|04-01,2133-FE-204|04-01-05,Mtto interrup faja instrum aliment
2133-FE-204|04-01,2133-FE-204|04-01-06,Mtto desalinea faja instrum alimen
2133-FE-204|04-01,2133-FE-204|04-01-07,Mtto interrup vel baja inst alimen
2133-FE-204|04-01,2133-FE-204|04-01-08,Mtto diversos instrumentos aliment
2133-FE-204|04-01,2133-FE-204|04-01-09,Cambio instrumentos de alimentador
2133-FE-204|05-01,2133-FE-204|05-01-01,Insp sistema de tensado de aliment
2133-FE-204|05-01,2133-FE-204|05-01-02,Mtto general Sis tensado aliment
2133-FE-204|05-02,2133-FE-204|05-02-01,Insp raspador primario alimentador
2133-FE-204|05-02,2133-FE-204|05-02-02,Regul de raspador primario aliment
2133-FE-204|05-02,2133-FE-204|05-02-03,Camb raspador primario de alimentador
2133-FE-204|05-03,2133-FE-204|05-03-01,Insp del raspador sec de aliment
2133-FE-204|05-03,2133-FE-204|05-03-02,Regul raspador sec de alimentador
2133-FE-204|05-03,2133-FE-204|05-03-03,Camb placas del raspador sec de aliment
2133-FE-204|05-04,2133-FE-204|05-04-01,Insp raspador en v de alimentador
2133-FE-204|05-04,2133-FE-204|05-04-02,Camb placas raspador en v de aliment
2133-FE-205|01-01,2133-FE-205|01-01-01,Cambio de rodamientos de motor
2133-FE-205|01-02,2133-FE-205|01-02-01,Camb. de reduc. combinado de alimentador
2133-FE-205|02-01,2133-FE-205|02-01-01,Camb chumaceras polea motriz de aliment
2133-FE-205|02-01,2133-FE-205|02-01-02,Camb polea motriz de alimentador
2133-FE-205|02-02,2133-FE-205|02-02-01,Camb chumaceras de polea cola de aliment
2133-FE-205|02-02,2133-FE-205|02-02-02,Camb polea de cola de alimentador
2133-FE-205|04-01,2133-FE-205|04-01-01,Insp interrup faja instrum aliment
2133-FE-205|04-01,2133-FE-205|04-01-02,Insp desalinea faja instrum aliment
2133-FE-205|04-01,2133-FE-205|04-01-03,Insp interruptor vel baja aliment
2133-FE-205|04-01,2133-FE-205|04-01-04,Insp diversos instrum de aliment
2133-FE-205|04-01,2133-FE-205|04-01-05,Mtto interrup faja instrum aliment
2133-FE-205|04-01,2133-FE-205|04-01-06,Mtto desalinea faja instrum alimen
2133-FE-205|04-01,2133-FE-205|04-01-07,Mtto interrup vel baja inst alimen
2133-FE-205|04-01,2133-FE-205|04-01-08,Mtto diversos instrumentos aliment
2133-FE-205|04-01,2133-FE-205|04-01-09,Cambio instrumentos de alimentador
2133-FE-205|05-01,2133-FE-205|05-01-01,Camb raspador primario de alimentador
2133-FE-205|05-02,2133-FE-205|05-02-01,Camb placas del raspador sec de aliment
2133-FE-205|05-03,2133-FE-205|05-03-01,Camb placas raspador en v de aliment
3132-FE-305|01-01,3132-FE-305|01-01-01,Inspección general de motor
3132-FE-305|01-01,3132-FE-305|01-01-02,Mtto menor de motor de alimentador
3132-FE-305|01-01,3132-FE-305|01-01-03,Mtto caja de conexiones de motor
3132-FE-305|01-01,3132-FE-305|01-01-04,Mtto caja de conexiones RTD motor
3132-FE-305|01-01,3132-FE-305|01-01-05,Mtto de ventilador de motor
3132-FE-305|01-01,3132-FE-305|01-01-06,Mtto de cable a tierra de motor
3132-FE-305|01-01,3132-FE-305|01-01-07,Cambio de rodamientos de motor
3132-FE-305|01-01,3132-FE-305|01-01-08,Medición aislamiento de motor
3132-FE-305|01-01,3132-FE-305|01-01-09,Lubricación de motor del alim
3132-FE-305|01-01,3132-FE-305|01-01-10,Monit temperatura rodamientos motor
3132-FE-305|01-01,3132-FE-305|01-01-11,Monit temperatura estator motor
3132-FE-305|01-01,3132-FE-305|01-01-12,Monitoreo de vibración de motor
3132-FE-305|01-01,3132-FE-305|01-01-13,Monitoreo de termografía de motor
3132-FE-305|01-02,3132-FE-305|01-02-01,Mtto preventivo variador velocidad
3132-FE-305|01-03,3132-FE-305|01-03-01,Insp panel ctrl y caja conex d alim
3132-FE-305|01-03,3132-FE-305|01-03-02,Mtto panel ctrl y caja conexiones
3132-FE-305|01-04,3132-FE-305|01-04-01,Insp reductor combinado alimentador
3132-FE-305|01-04,3132-FE-305|01-04-02,Insp nivel aceite reductor combinad
3132-FE-305|01-04,3132-FE-305|01-04-03,Cambio aceite reductor combinado
3132-FE-305|01-04,3132-FE-305|01-04-04,Cambio de reductor combinado de aliment
3132-FE-305|01-04,3132-FE-305|01-04-05,Monit x vibración reductor combinad
3132-FE-305|01-04,3132-FE-305|01-04-06,Monit cond x termograf reduct comb
3132-FE-305|01-05,3132-FE-305|01-05-01,Extrac muestra d aceite d reductor
3132-FE-305|01-05,3132-FE-305|01-05-02,Lubric sello laberint reductor comb
3132-FE-305|02-01,3132-FE-305|02-01-01,Inspec banda d faja transp aliment
3132-FE-305|02-01,3132-FE-305|02-01-02,Camb banda d faja transp d aliment
3132-FE-305|02-02,3132-FE-305|02-02-01,Inspec polea motriz de alimentador
3132-FE-305|02-02,3132-FE-305|02-02-02,Inspec revestimiento polea motriz
3132-FE-305|02-02,3132-FE-305|02-02-03,Camb chumaceras polea motriz de aliment
3132-FE-305|02-02,3132-FE-305|02-02-04,Camb de polea motriz de alimentador
3132-FE-305|02-02,3132-FE-305|02-02-05,Lubric apoyos eje y polea motriz
3132-FE-305|02-02,3132-FE-305|02-02-06,Camb grasa apoys eje y polea motrz
3132-FE-305|02-02,3132-FE-305|02-02-07,Monit cond x vibración polea motriz
3132-FE-305|02-02,3132-FE-305|02-02-08,Monit cond x termograf polea motriz
3132-FE-305|02-03,3132-FE-305|02-03-01,Inspec polea de cola de alimentador
3132-FE-305|02-03,3132-FE-305|02-03-02,Inspec revestimiento polea de cola
3132-FE-305|02-03,3132-FE-305|02-03-03,Camb chumaceras polea d cola alimentador
3132-FE-305|02-03,3132-FE-305|02-03-04,Camb de polea de cola de alimentador
3132-FE-305|02-03,3132-FE-305|02-03-05,Lubrc apoys eje motrz y polea cola
3132-FE-305|02-03,3132-FE-305|02-03-06,Cmb gras apys eje mtrz polea cola
3132-FE-305|02-03,3132-FE-305|02-03-07,Monit cond x vibración polea d cola
3132-FE-305|02-03,3132-FE-305|02-03-08,Monit cond x termogrf polea de cola
3132-FE-305|03-01,3132-FE-305|03-01-01,Inspec polines de impacto de alimnt
3132-FE-305|03-01,3132-FE-305|03-01-02,Camb polines impacto d alimentador
3132-FE-305|03-02,3132-FE-305|03-02-01,Inspec polines de carga de aliment
3132-FE-305|03-02,3132-FE-305|03-02-02,Camb polines d carga d alimentador
3132-FE-305|03-03,3132-FE-305|03-03-01,Inspec polines transición d aliment
3132-FE-305|03-03,3132-FE-305|03-03-02,Camb polines transición d aliment
3132-FE-305|03-04,3132-FE-305|03-04-01,Inspec polines de retorno en V
3132-FE-305|03-04,3132-FE-305|03-04-02,Camb polines de retorno en V
3132-FE-305|03-05,3132-FE-305|03-05-01,Inspec polines de retorno plano
3132-FE-305|03-05,3132-FE-305|03-05-02,Camb polines de retorno plano
3132-FE-305|04-01,3132-FE-305|04-01-01,Inspec interruptrs faja instruments
3132-FE-305|04-01,3132-FE-305|04-01-02,Inspec desalineamiento faja instr
3132-FE-305|04-01,3132-FE-305|04-01-03,Inspec interruptor vel baja instr.
3132-FE-305|04-01,3132-FE-305|04-01-04,Inspec instr Diversos instr Aliment
3132-FE-305|04-01,3132-FE-305|04-01-05,Mtto interruptores faja instrumnts
3132-FE-305|04-01,3132-FE-305|04-01-06,Mtto desalineamiento faja instr
3132-FE-305|04-01,3132-FE-305|04-01-07,Mtto interruptor vel baja instr
3132-FE-305|04-01,3132-FE-305|04-01-08,Mtto instr diversos instr aliment
3132-FE-305|04-01,3132-FE-305|04-01-09,Cambio instrumentos de alimentador
3132-FE-305|05-01,3132-FE-305|05-01-01,Inspec sist tensado de alimentador
3132-FE-305|05-01,3132-FE-305|05-01-02,Mtto general sist tensado aliment
3132-FE-305|05-02,3132-FE-305|05-02-01,Inspec raspador primario alimentadr
3132-FE-305|05-02,3132-FE-305|05-02-02,Regulación raspador primario alimnt
3132-FE-305|05-02,3132-FE-305|05-02-03,Cambi raspador primario de alimentador
3132-FE-305|05-03,3132-FE-305|05-03-01,Inspec raspador secundario aliment
3132-FE-305|05-03,3132-FE-305|05-03-02,Regulación raspador sec alimentador
3132-FE-305|05-03,3132-FE-305|05-03-03,Camb placas raspador sec de alimentador
3132-FE-305|05-04,3132-FE-305|05-04-01,Inspec raspador en v de alimentador
3132-FE-305|05-04,3132-FE-305|05-04-02,Camb placas raspador en v de alimentador
3144-FE-310|01-01,3144-FE-310|01-01-01,Inspección general de motor
3144-FE-310|01-01,3144-FE-310|01-01-02,Mtto menor de motor de alimentador
3144-FE-310|01-01,3144-FE-310|01-01-03,Mtto caja de conexiones de motor
3144-FE-310|01-01,3144-FE-310|01-01-04,Mtto caja de conexiones RTD motor
3144-FE-310|01-01,3144-FE-310|01-01-05,Mtto de ventilador de motor
3144-FE-310|01-01,3144-FE-310|01-01-06,Mtto de cable a tierra de motor
3144-FE-310|01-01,3144-FE-310|01-01-07,Cambio de rodamientos de motor
3144-FE-310|01-01,3144-FE-310|01-01-08,Medición aislamiento de motor
3144-FE-310|01-01,3144-FE-310|01-01-09,Lubricación de motor del alim
3144-FE-310|01-01,3144-FE-310|01-01-10,Monit temperatura rodamientos motor
3144-FE-310|01-01,3144-FE-310|01-01-11,Monit temperatura estator motor
3144-FE-310|01-01,3144-FE-310|01-01-12,Monitoreo de vibración de motor
3144-FE-310|01-01,3144-FE-310|01-01-13,Monitoreo de termografía de motor
3144-FE-310|01-02,3144-FE-310|01-02-01,Mtto preventivo variador velocidad
3144-FE-310|01-03,3144-FE-310|01-03-01,Insp panel ctrl y caja conex d alim
3144-FE-310|01-03,3144-FE-310|01-03-02,Mtto panel ctrl y caja conexiones
3144-FE-310|01-04,3144-FE-310|01-04-01,Insp reductor combinado alimentador
3144-FE-310|01-04,3144-FE-310|01-04-02,Insp nivel aceite reductor combinad
3144-FE-310|01-04,3144-FE-310|01-04-03,Cambio aceite reductor combinado
3144-FE-310|01-04,3144-FE-310|01-04-04,Cambio de reductor combinado de aliment
3144-FE-310|01-04,3144-FE-310|01-04-05,Monit x vibración reductor combinad
3144-FE-310|01-04,3144-FE-310|01-04-06,Monit cond x termograf reduct comb
3144-FE-310|01-05,3144-FE-310|01-05-01,Extrac muestra d aceite d reductor
3144-FE-310|01-05,3144-FE-310|01-05-02,Lubric sello laberint reductor comb
3144-FE-310|02-01,3144-FE-310|02-01-01,Inspec banda d faja transp aliment
3144-FE-310|02-01,3144-FE-310|02-01-02,Camb banda d faja transp d aliment
3144-FE-310|02-02,3144-FE-310|02-02-01,Inspec polea motriz de alimentador
3144-FE-310|02-02,3144-FE-310|02-02-02,Inspec revestimiento polea motriz
3144-FE-310|02-02,3144-FE-310|02-02-03,Camb chumaceras polea motriz de aliment
3144-FE-310|02-02,3144-FE-310|02-02-04,Camb de polea motriz de alimentador
3144-FE-310|02-02,3144-FE-310|02-02-05,Lubric apoyos eje y polea motriz
3144-FE-310|02-02,3144-FE-310|02-02-06,Camb grasa apoys eje y polea motrz
3144-FE-310|02-02,3144-FE-310|02-02-07,Monit cond x vibración polea motriz
3144-FE-310|02-02,3144-FE-310|02-02-08,Monit cond x termograf polea motriz
3144-FE-310|02-03,3144-FE-310|02-03-01,Inspec polea de cola de alimentador
3144-FE-310|02-03,3144-FE-310|02-03-02,Inspec revestimiento polea de cola
3144-FE-310|02-03,3144-FE-310|02-03-03,Camb chumaceras polea d cola alimentador
3144-FE-310|02-03,3144-FE-310|02-03-04,Camb de polea de cola de alimentador
3144-FE-310|02-03,3144-FE-310|02-03-05,Lubrc apoys eje motrz y polea cola
3144-FE-310|02-03,3144-FE-310|02-03-06,Cmb gras apys eje mtrz polea cola
3144-FE-310|02-03,3144-FE-310|02-03-07,Monit cond x vibración polea d cola
3144-FE-310|02-03,3144-FE-310|02-03-08,Monit cond x termogrf polea de cola
