Asset tag,Name,Cod sap,WBS_1_EN,WBS_1_ES,WBS_2_EN,WBS_2_ES,WBS_3_EN,WBS_3_ES,WBS_4_EN,WBS_4_ES,Responsable,Hour day,Criticidad,Criticidad Name
3324-PU-340,BOMBA NETZSCH NM038BY01L06B,10017002,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-PU-341,BOMBA NETZSCH NM045BY01L07B,10017003,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-PU-342,BOMBA GOULDS NM3196 1.5X3-8 18M3/H,10017004,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-PU-343,BOMBA PROMINENT NM045BY01L07B,10017005,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-TK-361,TANQUE LEPSA 42M3,10017006,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-TK-362,TANQUE LEPSA 42M3,10017007,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-TK-363,TANQUE LEPSA 3.1M3,10017008,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3324-TK-364,TANQUE LEPSA 3.1M3,10017009,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,SOLVENT EXTRACTION,EXTRACCIÓN SOLVENTE,Crud Treatment,Tratamiento de Crud,Johan&Jorge,24,2,Medio
3331-BL-330,SOPLADOR TUTHILL QUBE,10017013,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-FA-311,VENTILADOR DE ENFRIADOR DE SOPLADOR,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-FL-301,FILTRO ELECTROLITO OUTOTEC DM 4400-2,10017193,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,3,Alto
3331-FL-302,FILTRO ELECTROLITO OUTOTEC DM 4400-2,10017194,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,3,Alto
3331-FL-303,FILTRO ELECTROLITO OUTOTEC DM 4400-2,10017195,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,3,Alto
3331-FL-304,FILTRO ELECTROLITO OUTOTEC DM 4400-2,10017196,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,3,Alto
3331-MX-303,MEZCLADOR DE ÁCIDO DE EW,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,1,Bajo
3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,10017014,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-PU-345,BOMBA SULZER A11-50 25M3/H,10017015,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-PU-347,BOMBA GOULS NM3196 18M3/H,10017016,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-PU-348,BOMBA NETZSCH NM045BY01L07B 10M3/H,10017017,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3331-TK-343,TANQUE 7.25m D X 4.2m H,10017018,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte filtration and backwash,Filtración y lavado en contracorriente de electrolitos,Johan&Jorge,24,2,Medio
3332-CT-301,TORRE DE ENFRIAMIENTO DE ELECTRODEPOSICIÓN,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-HX-301,INTERCAMBIADOR ALFA LAVAL T20-MFG,10016993,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,3,Alto
3332-HX-302,INTERCAMBIADOR ALFA LAVAL T20-MFG,10016992,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,3,Alto
3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,10016998,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-PU-349,BOMBA DOSIFICADORA DE BIOCIDA,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-PU-350,BOMBA DOSIFICADORA DE DISPERSANTE,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-PU-351,BOMBA DOSIFICADORA DE ANTI-INCRUSTANTE,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-PU-352,BOMBA RUHRPUMPEN CPO 6x4x10H 230M3/H,10016994,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-TK-374,TANQUE,10016995,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-TK-375,TANQUE,10016996,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3332-TK-376,TANQUE,10016997,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Heat exchangers and cooling tower,Intercambiadores de calor y torre de enfriamiento,Johan&Jorge,24,2,Medio
3333-EC-301,CELDA DE ELECTRODEPOSICIÓN,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrowinning cells,Celdas de electrodeposición,Johan&Jorge,24,1,Bajo
3333-EC-323,CELDA DE ELECTRODEPOSICIÓN DE COBRE,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrowinning cells,Celdas de electrodeposición,Johan&Jorge,24,2,Medio
3333-EC-357,CELDA DE ELECTRODEPOSICIÓN DE COBRE,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrowinning cells,Celdas de electrodeposición,Johan&Jorge,24,2,Medio
3333-XM-333,ÁNODOS,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrowinning cells,Celdas de electrodeposición,Johan&Jorge,24,4,Critico
3334-PU-353,BOMBA SULZER A31-150 465M3/H,10017023,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte circulation,Circulación de electrolitos,Johan&Jorge,24,2,Medio
3334-PU-354,BOMBA SULZER A43-350 1928M3/H,10017024,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte circulation,Circulación de electrolitos,Johan&Jorge,24,2,Medio
3334-PU-355,BOMBA SULZER A31-125 273M3/H,10017025,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte circulation,Circulación de electrolitos,Johan&Jorge,24,2,Medio
3334-TK-344,TANQUE,10017026,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte circulation,Circulación de electrolitos,Johan&Jorge,24,0,No Critico
3334-TK-345,TANQUE 8.5m D X 3.4m H,10017022,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Electrolyte circulation,Circulación de electrolitos,Johan&Jorge,24,2,Medio
3335-CN-303,GRUA INAMAR CMAA 15T,10017027,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,4,Critico
3335-CV-332,FAJA TRANS EPCM COBRA,10017029,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-CV-333,FAJA TRANS EPCM COBRA,10017030,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-HX-304,INTERCAMBIADOR DE CALOR EPCM COBRA,10017028,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,3,Alto
3335-PU-356,BOMBA 555LPM,10017036,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-PU-357,BOMBA GRUNDFOS CRN6422 AFGE-HQQE 65M3/H,10017037,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,10017038,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-PU-396,BOMBA DE DOSIFICACIÓN DE ANTI-INCRUSTANTE,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-PU-397,BOMBA GRUNDFOS CR 1-6 A-A-A-E-HQQE,10017041,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-PU-398,BOMBA GRUNDFOS CR 20-1 A-A-A-E-HQQE,10017042,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,3,Alto
3335-PU-399,BOMBA GRUNDFOS CR 20-1 A-A-A-E-HQQE,10017043,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,3,Alto
3335-TK-347,TANQUE,10017034,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-TK-348,TANQUE,10017035,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-TK-372,TANQUE,10017039,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-TK-373,TANQUE,10017040,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-XM-338,ESTACIÓN REMOCIÓN CATODOS EPCM COBRA,10017020,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-XM-343,ESTACIÓN LAVADO EPCM COBRA,10017019,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3335-XM-348,ROBOT EPCM COBRA,10017197,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,4,Critico
3335-XM-349,ROBOT EPCM COBRA,10017031,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,4,Critico
3335-XM-350,ROBOT EPCM COBRA,10017032,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,4,Critico
3335-XM-352,ROBOT EPCM COBRA,10017033,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,4,Critico
3335-XM-364,PAQUETE DE AGUA DESMINERALIZADA,#N/A,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Cathode handling,Manejo de cátodos,Johan&Jorge,24,2,Medio
3337-RE-301,RECTIFICADOR NEELTRAN,10017010,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Rectifiers,Rectificadores,Johan&Jorge,24,3,Alto
3337-RE-302,RECTIFICADOR NEELTRAN,10017011,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,ELECTROWINNING,ELECTRODEPOSICIÓN,Rectifiers,Rectificadores,Johan&Jorge,24,3,Alto
3351-PU-370,BOMBA SULZER A11-50 55M3/H,10017050,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-PU-371,BOMBA SULZER A11-50 55M3/H,10017051,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-PU-372,BOMBA SULZER A22-40 30M3/H,10017052,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-PU-373,BOMBA SULZER A22-40 30M3/H,10017053,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-PU-374,BOMBA SULZER A22-40 30M3/H,10017054,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-PU-375,BOMBA GOULDS 3171 1.5X2-8 15M3/H,10017055,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-TK-349,TANQUE CEMPROTEC 32.23M3,10017046,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,1,Bajo
3351-TK-350,TANQUE CEMPROTEC 32.23M3,10017047,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,1,Bajo
3351-TK-351,TANQUE CEMPROTEC 1300M3,10017048,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,1,Bajo
3351-TK-352,TANQUE CEMPROTEC 1300M3,10017049,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,1,Bajo
3351-XM-306,BRAZO DESCARGA EMCO WHEATON E2033 4PLG,10017044,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3351-XM-307,BRAZO DESCARGA EMCO WHEATON E2033 4PLG,10017045,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Sulfuric Acid,Ácido Sulfúrico,Johan&Jorge,24,2,Medio
3352-PU-376,BOMBA,10017059,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Diluent,Diluyente,Johan&Jorge,24,2,Medio
3352-TK-353,TANQUE,10017058,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Diluent,Diluyente,Johan&Jorge,24,1,Bajo
3353-PU-381,BOMBA DOSIFICADORA PROMINENT GMXa 1602SS,10017056,OXIDE PLANT,PLANTA DE ÓXIDO,SX/EW PLANT ,PLANTA DE EXTRACCIÓN SOLVENTE/ELECTRODEPOSICIÓN,REAGENTS,REACTIVOS,Extractant,Extractante,Johan&Jorge,24,2,Medio
